Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording217	Noodle	Noodle_trials79-81	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,d05-constr,grey_screen,h13-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	99014	0	2142	268	66	866	8	69109	137	whole_screen		3,30216	3752	2	69109	3				
Recording178	kaije	Kaije_trials13-15	d12-dilating	1	d12-dilating	whole_screen	5412	94185	4963	1654	947	2985	3	0	1031	whole_screen	whole_screen	3,93077	5412	1	0	0				
Recording178	kaije	Kaije_trials13-15	grey_screen	1	grey_screen	whole_screen	4813	61580	2108	422	70	620	5	0	620	whole_screen	whole_screen	3,85871	2193	3	0	1	1737		63,05	
Recording178	kaije	Kaije_trials13-15	grey_screen	2	grey_screen	whole_screen	4646	73270	693	693	693	693	1	0	693	whole_screen		3,85003	693	1	0	0				
Recording178	kaije	Kaije_trials13-15	grey_screen	3	grey_screen	whole_screen	4580	88739	1170	195	83	420	6	177	83	whole_screen	whole_screen	3,65111	1803	2	160	1				
Recording178	kaije	Kaije_trials13-15	h07-dilating	1	h07-dilating	whole_screen	5595	83145	2938	1469	83	2855	2	0	2855	whole_screen		3,84827	2971	2	0	0				
Recording178	kaije	Kaije_trials13-15	h09-constr	1	h09-constr	whole_screen	5612	67658	5328	1776	134	4325	3	0	869	whole_screen	whole_screen	3,83786	5345	2	0	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	2938	1469	83	2855	2	83145	2855	whole_screen		3,84827	2971	2	83145	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	4963	1654	947	2985	3	94185	1031	whole_screen		3,93077	5412	1	94185	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	5328	1776	134	4325	3	67658	869	whole_screen		3,83786	5345	2	67658	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	3971	331	70	693	12	61580	620	whole_screen		3,79612	4690	6	61580	2	63317		63,05	
Recording152	jazz	Jazz_trials31-33	b01-constr	1	b01-constr	whole_screen	5445	193765	67	67	67	67	1	266	67	whole_screen		2,27898	100	1	233	0				
Recording152	jazz	Jazz_trials31-33	b11-constr	1	b11-constr	whole_screen	5595	154466	84	84	84	84	1	507	84	whole_screen		2,28734	84	1	507	0				
Recording152	jazz	Jazz_trials31-33	d12-constr	1	d12-constr	whole_screen	5595	174565	126	126	126	126	1	3641	126	whole_screen		2,81157	161	1	3605	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	1	grey_screen	whole_screen	5129	136032	0				0						0	0		0				
Recording152	jazz	Jazz_trials31-33	grey_screen	2	grey_screen	whole_screen	4796	160061	0				0						0	0		0				
Recording152	jazz	Jazz_trials31-33	grey_screen	3	grey_screen	whole_screen	4563	180160	0				0						0	0		0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	84	84	84	84	1	154973	84	whole_screen		2,28734	84	1	154973	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	0				0			whole_screen			0	0		0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	67	67	67	67	1	194031	67	whole_screen		2,27898	100	1	193998	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	126	126	126	126	1	178206	126	whole_screen		2,81157	161	1	178170	0				
Recording123	Messi	Messi_trials16-18	b06-constr	1	b06-constr	whole_screen	5612	389550	0				0						0	0		0				
Recording123	Messi	Messi_trials16-18	d02-constr	1	d02-constr	whole_screen	5429	416676	3923	1961	437	3485	2	0	437	whole_screen	whole_screen	4,27478	4056	2	0	0				
Recording123	Messi	Messi_trials16-18	d03-dilating	1	d03-dilating	whole_screen	5595	402556	1996	499	129	1200	4	0	129	whole_screen		4,03148	2113	2	0	1				
Recording123	Messi	Messi_trials16-18	grey_screen	1	grey_screen	whole_screen	4579	363723	118	118	118	118	1	2177	118	whole_screen		4,29156	152	1	2143	0				
Recording123	Messi	Messi_trials16-18	grey_screen	2	grey_screen	whole_screen	4646	395162	2333	2333	2333	2333	1	1223	2333	whole_screen		4,2728	2350	1	1207	0				
Recording123	Messi	Messi_trials16-18	grey_screen	3	grey_screen	whole_screen	4596	408150	716	358	183	533	2	3730	533	whole_screen	whole_screen	4,33242	899	1	3697	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	1996	499	129	1200	4	402556	129	whole_screen		4,03148	2113	2	402556	1				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	0				0			whole_screen			0	0		0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3923	1961	437	3485	2	416676	437	whole_screen		4,27478	4056	2	416676	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3168	792	118	2333	4	365899	118	whole_screen		4,28699	3401	3	365865	0				
Recording216	Noodle	Noodle_trials64-66 	b01-dilating	1	b01-dilating	whole_screen	5612	63202	2887	241	83	605	12	0	248	whole_screen		3,73542	5496	1	0	2				
Recording216	Noodle	Noodle_trials64-66 	d09-constr	1	d09-constr	whole_screen	5612	74426	904	226	70	438	4	4253	70	whole_screen	whole_screen	3,33256	1394	1	4218	1				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	1	grey_screen	whole_screen	5179	56491	3546	322	67	1233	11	0	179	whole_screen		3,39481	4663	1	0	8				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	2	grey_screen	whole_screen	4646	68814	1161	145	67	350	8	518	350	whole_screen	whole_screen	3,34733	3678	2	484	2				
Recording216	Noodle	Noodle_trials64-66 	grey_screen	3	grey_screen	whole_screen	4546	80037	1159	232	70	608	5	0	113	whole_screen		3,31394	2125	1	0	2				
Recording216	Noodle	Noodle_trials64-66 	h01-dilating	1	h01-dilating	whole_screen	5412	96040	1289	322	70	834	4	2280	70	whole_screen		3,44715	1655	1	2280	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	2887	241	83	605	12	63202	248	whole_screen		3,73542	5496	1	63202	2				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	1289	322	70	834	4	98320	70	whole_screen		3,44715	1655	1	98320	0				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	5866	244	67	1233	24	56491	179	whole_screen		3,36974	10466	4	56491	12				
Recording216	Noodle	Noodle_trials64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,d09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	101655	0	904	226	70	438	4	78678	70	whole_screen		3,33256	1394	1	78644	1				
Recording103	Pepe	Pepe_trials19-21	d00-constr	1	d00-constr	whole_screen	5412	178495	150	75	67	83	2	2555	83	whole_screen		3,11496	216	2	2538	0	3772		821,29	
Recording103	Pepe	Pepe_trials19-21	grey_screen	1	grey_screen	whole_screen	5096	133984	250	83	67	100	3	409	83	whole_screen		2,77674	366	2	392	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	2	grey_screen	whole_screen	4579	152051	691	346	158	533	2	0	158	whole_screen		2,87302	741	1	0	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	3	grey_screen	whole_screen	4529	168504	1233	1233	1233	1233	1	2163	1233	whole_screen		3,01703	1250	1	2147	0				
Recording103	Pepe	Pepe_trials19-21	h01-constr	1	h01-constr	whole_screen	5595	146456	2929	325	66	1550	9	0	236	whole_screen	whole_screen	3,06865	3445	3	0	2	4020	4103	1219,7	1228,17
Recording103	Pepe	Pepe_trials19-21	h04-dilating	1	h04-dilating	whole_screen	5595	162908	5208	744	133	2133	7	0	592	whole_screen		3,30496	5475	1	0	3				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	2929	325	66	1550	9	146456	236	whole_screen		3,06865	3445	3	146456	2	150476	150559	1219,7	1228,17
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	150	75	67	83	2	181050	83	whole_screen		3,11496	216	2	181033	0	182267		821,29	
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	5208	744	133	2133	7	162908	592	whole_screen		3,30496	5475	1	162908	3				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	2175	362	67	1233	6	134393	83	whole_screen		2,94389	2357	4	134376	0				
Recording55	Noodle	Noodle_trials10-12gs	b02-dilating	1	b02-dilating	whole_screen	5595	131367	367	183	117	250	2	2973	117	whole_screen		3,04914	367	2	2973	0				
Recording55	Noodle	Noodle_trials10-12gs	b09-constr	1	b09-constr	whole_screen	5429	197226	0				0						0	0		0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	1	grey_screen	whole_screen	5179	114682	0				0						0	0		0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	2	grey_screen	whole_screen	4596	136962	400	133	67	233	3	1363	67	whole_screen		3,04534	652	2	1279	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	3	grey_screen	whole_screen	4729	158544	0				0						0	0		0				
Recording55	Noodle	Noodle_trials10-12gs	h11-constr	1	h11-constr	whole_screen	5862	152682	182	182	182	182	1	0	182	whole_screen		3,01062	182	1	0	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	367	183	117	250	2	134340	117	whole_screen		3,04914	367	2	134340	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	182	182	182	182	1	152682	182	whole_screen		3,01062	182	1	152682	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	0				0			whole_screen			0	0		0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	400	133	67	233	3	138325	67	whole_screen		3,04534	652	2	138242	0				
Recording193	Messi	Messi_trials52-54	d01-dilating	1	d01-dilating	whole_screen	5578	68511	1757	146	40	333	12	0	40	whole_screen		3,38887	3474	2	0	4				
Recording193	Messi	Messi_trials52-54	d14-constr	1	d14-constr	whole_screen	5412	82549	866	124	67	200	7	2061	100	whole_screen		3,64786	2100	2	2011	0		3994		68,65
Recording193	Messi	Messi_trials52-54	grey_screen	1	grey_screen	whole_screen	5096	44848	2484	248	83	900	10	160	217	whole_screen		3,36186	4851	1	143	1				
Recording193	Messi	Messi_trials52-54	grey_screen	2	grey_screen	whole_screen	4596	58337	2100	262	67	583	8	62	217	whole_screen		3,25382	3053	1	45	2				
Recording193	Messi	Messi_trials52-54	grey_screen	3	grey_screen	whole_screen	4563	74090	833	167	100	367	5	722	100	whole_screen		3,47359	1583	1	706	1				
Recording193	Messi	Messi_trials52-54	h06-dilating	1	h06-dilating	whole_screen	5612	52725	2100	191	67	517	11	1840	250	whole_screen		3,22918	3784	1	1824	4				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	866	124	67	200	7	84610	100	whole_screen		3,64786	2100	2	84560	0		86543		68,65
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	2100	191	67	517	11	54565	250	whole_screen		3,22918	3784	1	54549	4				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	5417	236	67	900	23	45008	217	whole_screen		3,33716	9487	3	44992	4				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	1757	146	40	333	12	68511	40	whole_screen		3,38887	3474	2	68511	4				
Recording64	jazz	Jazz_session_1	b00-dilating	1	b00-dilating	whole_screen	5629	253238	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	b01-dilating	1	b01-dilating	whole_screen	5612	354550	947	118	67	234	8	21	117	whole_screen		2,5151	5592	1	4	1				
Recording64	jazz	Jazz_session_1	b10-dilating	1	b10-dilating	whole_screen	5629	282479	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	b14-constr	1	b14-constr	whole_screen	5612	342394	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	d10-dilating	1	d10-dilating	whole_screen	5628	298266	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	1	grey_screen	whole_screen	5095	229725	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	2	grey_screen	whole_screen	4596	258867	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	3	grey_screen	whole_screen	4579	288108	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	4	grey_screen	whole_screen	4563	303894	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	5	grey_screen	whole_screen	4596	348006	0				0						0	0		0				
Recording64	jazz	Jazz_session_1	grey_screen	6	grey_screen	whole_screen	4563	360162	67	67	67	67	1	285	67	whole_screen		2,07186	100	1	251	0				
Recording64	jazz	Jazz_session_1	h09-dilating	1	h09-dilating	whole_screen	5446	368637	2365	124	67	241	19	0	109	whole_screen	whole_screen	2,60646	5446	1	0	6				
Recording64	jazz	Jazz_session_1	Entire Recording	1	b00-dilating,b01-dilating,b10-dilating,b14-constr,Bunny_eating,d10-dilating,grey_screen,h09-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Squirrel alarm call	whole_screen	374282	0	0				0			whole_screen			0	0		0				
Recording64	jazz	Jazz_session_1	Entire Recording	1	b00-dilating,b01-dilating,b10-dilating,b14-constr,Bunny_eating,d10-dilating,grey_screen,h09-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Squirrel alarm call	whole_screen	374282	0	947	118	67	234	8	354571	117	whole_screen		2,5151	5592	1	354554	1				
Recording64	jazz	Jazz_session_1	Entire Recording	1	b00-dilating,b01-dilating,b10-dilating,b14-constr,Bunny_eating,d10-dilating,grey_screen,h09-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Squirrel alarm call	whole_screen	374282	0	0				0			whole_screen			0	0		0				
