Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	71	18	18	18	4	181288	18	whole_screen		4,07547	71	71	71	71	1	181288	71	71	0				
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	87	17	17	18	5	155917	17	whole_screen		3,70161	104	26	17	52	4	155917	52	104	0				
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	3262	17	1	18	194	60730	1	whole_screen		4,18285	3312	107	17	2385	31	60730	2385	3312	0				
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	133	17	16	17	8	101378	16	whole_screen		4,23208	133	66	17	116	2	101378	116	133	0				
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	509	17	17	18	30	115942	18	whole_screen		3,78616	509	102	17	371	5	115942	71	509	0				
Recording146	kaije	Kaije_trials85-90	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-constr,Bunny_eating (online-video-cutter.com),d02-constr,d05-constr,d12-constr,d14-constr,grey_screen,h14-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	186829	0	2954	17	17	18	177	82775	17	whole_screen		4,3929	2954	738	17	2887	4	82775	17	2954	0				
Recording178	kaije	Kaije_trials13-15	d12-dilating	1	d12-dilating	whole_screen	5412	94185	5179	17	13	18	311	0	14	whole_screen	whole_screen	3,91267	5395	2698	1098	4298	2	0	1098	5395	0				
Recording178	kaije	Kaije_trials13-15	grey_screen	1	grey_screen	whole_screen	4813	61580	2698	17	11	18	161	0	11	whole_screen	whole_screen	3,86861	2783	146	17	1420	19	0	1420	2783	0				
Recording178	kaije	Kaije_trials13-15	grey_screen	2	grey_screen	whole_screen	4646	73270	944	17	10	17	57	0	10	whole_screen		3,78115	961	240	33	793	4	0	793	961	0				
Recording178	kaije	Kaije_trials13-15	grey_screen	3	grey_screen	whole_screen	4580	88739	2130	17	3	17	129	0	10	whole_screen	whole_screen	3,68185	2130	710	327	986	3	0	327	2130	0				
Recording178	kaije	Kaije_trials13-15	h07-dilating	1	h07-dilating	whole_screen	5595	83145	3312	17	5	17	200	0	5	whole_screen	whole_screen	3,83283	3312	552	7	2905	6	0	2905	3312	0				
Recording178	kaije	Kaije_trials13-15	h09-constr	1	h09-constr	whole_screen	5612	67658	5395	17	2	18	325	0	2	whole_screen	whole_screen	3,83213	5412	1804	17	4476	3	0	919	5412	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	3312	17	5	17	200	83145	5	whole_screen		3,83283	3312	552	7	2905	6	83145	2905	3312	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	5179	17	13	18	311	94185	14	whole_screen		3,91267	5395	2698	1098	4298	2	94185	1098	5395	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	5395	17	2	18	325	67658	2	whole_screen		3,83213	5412	1804	17	4476	3	67658	919	5412	0				
Recording178	kaije	Kaije_trials13-15	Entire Recording	1	Bunny_eating (online-video-cutter.com),d12-dilating,grey_screen,h07-dilating,h09-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	99800	0	5772	17	3	18	347	61580	11	whole_screen		3,78511	5873	226	17	1420	26	61580	1420	5873	0				
Recording152	jazz	Jazz_trials31-33	b01-constr	1	b01-constr	whole_screen	5445	193765	1479	17	15	18	87	0	15	whole_screen		2,95074	2453	144	17	836	17	0	826	2453	0				
Recording152	jazz	Jazz_trials31-33	b11-constr	1	b11-constr	whole_screen	5595	154466	461	17	16	18	27	408	17	whole_screen		2,22558	795	159	18	388	5	408	50	795	0				
Recording152	jazz	Jazz_trials31-33	d12-constr	1	d12-constr	whole_screen	5595	174565	299	18	17	18	17	1435	18	whole_screen		2,80063	1867	467	18	1727	4	1435	18	1867	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	1	grey_screen	whole_screen	5129	136032	551	18	17	18	31	401	17	whole_screen		2,40061	1534	384	17	1108	4	401	17	1534	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	2	grey_screen	whole_screen	4796	160061	160	18	17	18	9	633	18	whole_screen		2,00327	1050	210	18	874	5	633	122	1050	0				
Recording152	jazz	Jazz_trials31-33	grey_screen	3	grey_screen	whole_screen	4563	180160	34	17	17	17	2	1240	17	whole_screen		3,4198	34	34	34	34	1	1240	34	34	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	461	17	16	18	27	154874	17	whole_screen		2,22558	795	159	18	388	5	154874	50	795	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	746	18	17	18	42	136434	17	whole_screen		2,364	2619	262	17	1108	10	136434	17	2619	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	1479	17	15	18	87	193765	15	whole_screen		2,95074	2453	144	17	836	17	193765	826	2453	0				
Recording152	jazz	Jazz_trials31-33	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b01-constr,b11-constr,d12-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),snow_cat	whole_screen	199408	0	299	18	17	18	17	176000	18	whole_screen		2,80063	1867	467	18	1727	4	176000	18	1867	0				
Recording123	Messi	Messi_trials16-18	b06-constr	1	b06-constr	whole_screen	5612	389550	642	16	8	17	39	0	8	whole_screen		3,95192	642	40	17	116	16	0	58	642	0				
Recording123	Messi	Messi_trials16-18	d02-constr	1	d02-constr	whole_screen	5429	416676	3752	17	4	18	225	337	17	whole_screen	whole_screen	4,22572	3769	538	17	3519	7	337	100	3769	0				
Recording123	Messi	Messi_trials16-18	d03-dilating	1	d03-dilating	whole_screen	5595	402556	2873	17	10	17	173	0	13	whole_screen	whole_screen	4,03219	3023	80	17	1646	38	0	1646	3023	0				
Recording123	Messi	Messi_trials16-18	grey_screen	1	grey_screen	whole_screen	4579	363723	792	17	9	17	47	0	9	whole_screen		3,58721	2081	260	17	998	8	0	43	2081	0				
Recording123	Messi	Messi_trials16-18	grey_screen	2	grey_screen	whole_screen	4646	395162	1601	17	17	17	96	707	17	whole_screen		4,25133	1967	76	17	434	26	707	17	1967	0				
Recording123	Messi	Messi_trials16-18	grey_screen	3	grey_screen	whole_screen	4596	408150	1440	17	6	17	87	0	6	whole_screen	whole_screen	4,13969	1794	199	16	1171	9	0	123	1794	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	2873	17	10	17	173	402556	13	whole_screen		4,03219	3023	80	17	1646	38	402556	1646	3023	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	642	16	8	17	39	389550	8	whole_screen		3,95192	642	40	17	116	16	389550	58	642	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3752	17	4	18	225	417014	17	whole_screen		4,22572	3769	538	17	3519	7	417014	100	3769	0				
Recording123	Messi	Messi_trials16-18	Entire Recording	1	b06-constr,Bunny_eating (online-video-cutter.com),d02-constr,d03-dilating,dog_puppy_barking,grey_screen,Our pet pheasant (online-video-cutter.com)	whole_screen	422443	0	3832	17	6	17	230	363723	9	whole_screen		4,0731	5843	136	16	1171	43	363723	43	5843	0				
Recording103	Pepe	Pepe_trials19-21	d00-constr	1	d00-constr	whole_screen	5412	178495	838	16	5	17	51	0	5	whole_screen		3,02725	838	38	16	188	22	0	188	838	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	1	grey_screen	whole_screen	5096	133984	1832	17	16	17	110	9	17	whole_screen		2,82143	1849	44	16	300	42	9	50	1849	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	2	grey_screen	whole_screen	4579	152051	1288	17	16	18	77	8	17	whole_screen		2,90438	1488	106	17	500	14	8	17	1488	0				
Recording103	Pepe	Pepe_trials19-21	grey_screen	3	grey_screen	whole_screen	4529	168504	1533	17	17	17	92	1913	17	whole_screen		3,04022	1533	307	17	1300	5	1913	67	1533	0				
Recording103	Pepe	Pepe_trials19-21	h01-constr	1	h01-constr	whole_screen	5595	146456	3221	17	2	17	194	0	2	whole_screen		3,06277	3254	141	17	1350	23	0	836	3254	0				
Recording103	Pepe	Pepe_trials19-21	h04-dilating	1	h04-dilating	whole_screen	5595	162908	5408	17	9	17	325	0	9	whole_screen		3,3029	5425	2713	525	4900	2	0	525	5425	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	3221	17	2	17	194	146456	2	whole_screen		3,06277	3254	141	17	1350	23	146456	836	3254	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	838	16	5	17	51	178495	5	whole_screen		3,02725	838	38	16	188	22	178495	188	838	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	5408	17	9	17	325	162908	9	whole_screen		3,3029	5425	2713	525	4900	2	162908	525	5425	0				
Recording103	Pepe	Pepe_trials19-21	Entire Recording	1	Corgi Snow Tunnel (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h01-constr,h04-dilating,Kitten meowing to attract cats	whole_screen	184110	0	4654	17	16	18	279	133993	17	whole_screen		2,91647	4871	80	16	1300	61	133993	50	4871	0				
Recording55	Noodle	Noodle_trials10-12gs	b02-dilating	1	b02-dilating	whole_screen	5595	131367	820	17	16	18	49	48	16	whole_screen		3,09615	1521	304	33	737	5	48	200	1521	0				
Recording55	Noodle	Noodle_trials10-12gs	b09-constr	1	b09-constr	whole_screen	5429	197226	186	17	17	17	11	3131	17	whole_screen		3,46476	468	156	17	285	3	3131	167	468	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	1	grey_screen	whole_screen	5179	114682	35	17	17	18	2	3264	17	whole_screen		2,64767	35	17	17	18	2	3264	17	35	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	2	grey_screen	whole_screen	4596	136962	984	17	16	17	59	1029	17	whole_screen		3,10478	1502	300	16	934	5	1029	33	1502	0				
Recording55	Noodle	Noodle_trials10-12gs	grey_screen	3	grey_screen	whole_screen	4729	158544	0				0						0				0			0	0				
Recording55	Noodle	Noodle_trials10-12gs	h11-constr	1	h11-constr	whole_screen	5862	152682	265	17	12	17	16	0	12	whole_screen		2,97287	265	66	17	182	4	0	182	265	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	820	17	16	18	49	131415	16	whole_screen		3,09615	1521	304	33	737	5	131415	200	1521	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	265	17	12	17	16	152682	12	whole_screen		2,97287	265	66	17	182	4	152682	182	265	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	186	17	17	17	11	200357	17	whole_screen		3,46476	468	156	17	285	3	200357	167	468	0				
Recording55	Noodle	Noodle_trials10-12gs	Entire Recording	1	b02-dilating,b09-constr,grey_screen,h11-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	202876	0	1019	17	16	18	61	117945	17	whole_screen		3,08979	1537	220	16	934	7	117945	17	1537	0				
Recording193	Messi	Messi_trials52-54	d01-dilating	1	d01-dilating	whole_screen	5578	68511	3023	17	7	17	182	0	7	whole_screen		3,33339	3073	93	7	367	33	0	7	3073	0				
Recording193	Messi	Messi_trials52-54	d14-constr	1	d14-constr	whole_screen	5412	82549	2135	17	16	18	128	492	17	whole_screen		3,63222	2285	85	17	316	27	492	135	2285	0				
Recording193	Messi	Messi_trials52-54	grey_screen	1	grey_screen	whole_screen	5096	44848	4016	17	1	18	242	0	10	whole_screen	whole_screen	3,36112	4066	339	1	1760	12	0	1760	4066	0				
Recording193	Messi	Messi_trials52-54	grey_screen	2	grey_screen	whole_screen	4596	58337	2747	17	12	17	165	0	12	whole_screen		3,24124	3131	447	17	967	7	0	895	3131	0				
Recording193	Messi	Messi_trials52-54	grey_screen	3	grey_screen	whole_screen	4563	74090	2476	17	12	18	148	97	17	whole_screen		3,49472	2986	271	17	1076	11	97	1076	2986	0				
Recording193	Messi	Messi_trials52-54	h06-dilating	1	h06-dilating	whole_screen	5612	52725	3559	17	1	18	215	0	1	whole_screen	whole_screen	3,23162	3592	327	17	1967	11	0	34	3592	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	2135	17	16	18	128	83041	17	whole_screen		3,63222	2285	85	17	316	27	83041	135	2285	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	3559	17	1	18	215	52725	1	whole_screen		3,23162	3592	327	17	1967	11	52725	34	3592	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	9239	17	1	18	555	44848	10	whole_screen		3,36111	10183	339	1	1760	30	44848	1760	10183	0				
Recording193	Messi	Messi_trials52-54	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-dilating,d14-constr,dog_puppy_barking,grey_screen,h06-dilating,Kitten meowing to attract cats	whole_screen	88166	0	3023	17	7	17	182	68511	7	whole_screen		3,33339	3073	93	7	367	33	68511	7	3073	0				
Recording64	jazz	Jazz_session_1	b00-dilating	1	b00-dilating	whole_screen	5629	253238	392	14	10	18	28	1100	18	whole_screen		2,27378	4357	4357	4357	4357	1	1100	4357	4357	0				
Recording64	jazz	Jazz_session_1	b01-dilating	1	b01-dilating	whole_screen	5612	354550	2562	17	4	18	152	0	4	whole_screen		2,55465	5596	5596	5596	5596	1	0	5596	5596	0				
Recording64	jazz	Jazz_session_1	b10-dilating	1	b10-dilating	whole_screen	5629	282479	0				0						0				0			0	0				
Recording64	jazz	Jazz_session_1	b14-constr	1	b14-constr	whole_screen	5612	342394	830	17	16	18	49	338	17	whole_screen		2,46732	3718	1239	17	3568	3	338	17	3718	0				
Recording64	jazz	Jazz_session_1	d10-dilating	1	d10-dilating	whole_screen	5628	298266	0				0						0				0			0	0				
Recording64	jazz	Jazz_session_1	grey_screen	1	grey_screen	whole_screen	5095	229725	656	14	8	18	46	2361	10	whole_screen	whole_screen	2,58062	2734	2734	2734	2734	1	2361	2734	2734	0				
Recording64	jazz	Jazz_session_1	grey_screen	2	grey_screen	whole_screen	4596	258867	123	12	10	18	10	522	10	whole_screen		2,14622	2628	2628	2628	2628	1	522	2628	2628	0				
Recording64	jazz	Jazz_session_1	grey_screen	3	grey_screen	whole_screen	4579	288108	0				0						0				0			0	0				
Recording64	jazz	Jazz_session_1	grey_screen	4	grey_screen	whole_screen	4563	303894	0				0						0				0			0	0				
Recording64	jazz	Jazz_session_1	grey_screen	5	grey_screen	whole_screen	4596	348006	709	17	17	18	42	154	18	whole_screen		2,47929	727	30	17	127	24	154	127	727	0				
Recording64	jazz	Jazz_session_1	grey_screen	6	grey_screen	whole_screen	4563	360162	651	17	17	17	39	17	17	whole_screen		2,27719	701	32	17	84	22	17	84	701	0				
Recording64	jazz	Jazz_session_1	h09-dilating	1	h09-dilating	whole_screen	5446	368637	4604	17	9	18	276	0	9	whole_screen	whole_screen	2,61032	5396	1349	131	3798	4	0	3798	5396	0				
Recording64	jazz	Jazz_session_1	Entire Recording	1	b00-dilating,b01-dilating,b10-dilating,b14-constr,Bunny_eating,d10-dilating,grey_screen,h09-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Male Duck “Quacking”,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Squirrel alarm call	whole_screen	374282	0	0				0			whole_screen			0				0			0	0				
